"user_id","date","device","sex"
634686,"2015-04-07","Desktop","Female"
990153,"2015-04-26","Desktop","Female"
732387,"2015-03-18","Mobile","Male"
403912,"2015-02-21","Mobile","Male"
485364,"2015-04-25","Desktop","Male"
944009,"2015-03-16","Desktop","Female"
242424,"2015-04-23","Desktop","Male"
224929,"2015-02-25","Desktop","Male"
333469,"2015-02-05","Mobile","Male"
201874,"2015-03-03","Desktop","Female"
428137,"2015-02-25","Desktop","Male"
486896,"2015-04-08","Desktop","Female"
558159,"2015-02-20","Mobile","Female"
524480,"2015-02-24","Desktop","Male"
498314,"2015-02-02","Desktop","Female"
423242,"2015-03-06","Mobile","Female"
725720,"2015-02-16","Desktop","Male"
795004,"2015-03-18","Desktop","Female"
272385,"2015-03-13","Mobile","Male"
413455,"2015-01-01","Desktop","Male"
779362,"2015-04-04","Desktop","Female"
438985,"2015-01-12","Mobile","Female"
873683,"2015-04-04","Desktop","Male"
858411,"2015-01-05","Mobile","Female"
148216,"2015-03-18","Mobile","Male"
885586,"2015-04-20","Desktop","Male"
89439,"2015-03-31","Desktop","Female"
462234,"2015-01-12","Desktop","Female"
96562,"2015-04-29","Desktop","Male"
268705,"2015-02-07","Desktop","Female"
62105,"2015-02-18","Desktop","Female"
489439,"2015-03-04","Desktop","Female"
386313,"2015-04-02","Desktop","Male"
3230,"2015-02-20","Mobile","Male"
185625,"2015-01-28","Mobile","Female"
516264,"2015-02-02","Desktop","Male"
650026,"2015-03-15","Desktop","Male"
620240,"2015-03-25","Desktop","Female"
482798,"2015-01-01","Desktop","Male"
732769,"2015-03-29","Desktop","Male"
764822,"2015-03-12","Mobile","Male"
48357,"2015-02-24","Desktop","Female"
625209,"2015-02-19","Desktop","Male"
446143,"2015-03-25","Desktop","Female"
194965,"2015-02-01","Desktop","Female"
479944,"2015-01-09","Desktop","Male"
270228,"2015-01-06","Mobile","Female"
41603,"2015-02-17","Desktop","Male"
426383,"2015-02-23","Desktop","Male"
567600,"2015-04-20","Desktop","Male"
447607,"2015-01-03","Desktop","Female"
460630,"2015-03-13","Desktop","Male"
993489,"2015-04-20","Desktop","Male"
205635,"2015-03-08","Desktop","Female"
861266,"2015-01-04","Desktop","Female"
375804,"2015-04-22","Desktop","Male"
350893,"2015-03-29","Desktop","Female"
911602,"2015-04-10","Mobile","Male"
768191,"2015-04-08","Desktop","Male"
922376,"2015-03-29","Desktop","Female"
181928,"2015-01-21","Mobile","Female"
866089,"2015-02-13","Desktop","Female"
928229,"2015-02-22","Desktop","Female"
574829,"2015-02-26","Desktop","Female"
277865,"2015-03-04","Desktop","Male"
402910,"2015-01-21","Mobile","Male"
708550,"2015-02-19","Mobile","Female"
39260,"2015-03-07","Desktop","Female"
492743,"2015-04-22","Mobile","Female"
946008,"2015-03-29","Desktop","Female"
474950,"2015-02-17","Desktop","Female"
831144,"2015-01-19","Desktop","Male"
110370,"2015-03-14","Desktop","Male"
191366,"2015-03-02","Desktop","Female"
573531,"2015-03-05","Mobile","Male"
857422,"2015-03-25","Desktop","Female"
767577,"2015-02-15","Desktop","Male"
115595,"2015-03-16","Desktop","Male"
5417,"2015-01-21","Desktop","Male"
687515,"2015-03-24","Mobile","Male"
422150,"2015-02-01","Mobile","Female"
898080,"2015-01-16","Desktop","Male"
655356,"2015-04-11","Desktop","Male"
138941,"2015-02-10","Desktop","Female"
701839,"2015-02-14","Desktop","Male"
370228,"2015-02-05","Desktop","Female"
927286,"2015-04-22","Desktop","Male"
816365,"2015-04-20","Desktop","Female"
813408,"2015-03-10","Desktop","Female"
858532,"2015-02-22","Desktop","Female"
254821,"2015-01-26","Desktop","Male"
890116,"2015-01-25","Mobile","Male"
960927,"2015-04-06","Mobile","Male"
118927,"2015-01-12","Mobile","Male"
772017,"2015-02-19","Desktop","Male"
488310,"2015-04-21","Desktop","Male"
222937,"2015-02-13","Desktop","Female"
650977,"2015-03-07","Desktop","Female"
726263,"2015-04-22","Mobile","Male"
379048,"2015-02-25","Mobile","Male"
557366,"2015-03-24","Desktop","Female"
18637,"2015-04-01","Desktop","Female"
849329,"2015-04-04","Mobile","Male"
281391,"2015-04-09","Desktop","Female"
784053,"2015-04-18","Mobile","Male"
511538,"2015-03-04","Desktop","Male"
888558,"2015-01-30","Mobile","Male"
244245,"2015-04-05","Desktop","Female"
403334,"2015-03-20","Desktop","Female"
648349,"2015-04-23","Mobile","Male"
968247,"2015-01-29","Desktop","Male"
815929,"2015-03-14","Mobile","Female"
892698,"2015-04-29","Mobile","Female"
733497,"2015-02-11","Desktop","Female"
695715,"2015-01-12","Desktop","Male"
864455,"2015-03-23","Desktop","Female"
261581,"2015-03-18","Mobile","Female"
427035,"2015-03-12","Desktop","Female"
789910,"2015-04-21","Desktop","Male"
382480,"2015-01-17","Desktop","Female"
699259,"2015-03-19","Mobile","Female"
246480,"2015-03-14","Desktop","Female"
811361,"2015-01-23","Desktop","Male"
611621,"2015-03-20","Desktop","Female"
740555,"2015-04-22","Desktop","Male"
239619,"2015-04-28","Mobile","Male"
348966,"2015-02-02","Mobile","Female"
356901,"2015-01-24","Mobile","Female"
253913,"2015-04-09","Mobile","Male"
190722,"2015-01-29","Desktop","Female"
673612,"2015-02-08","Desktop","Male"
619361,"2015-02-16","Desktop","Female"
887586,"2015-01-25","Mobile","Female"
630191,"2015-02-07","Desktop","Male"
587338,"2015-01-17","Desktop","Male"
254599,"2015-04-28","Mobile","Female"
415467,"2015-01-21","Desktop","Male"
429696,"2015-01-08","Desktop","Female"
185832,"2015-02-16","Mobile","Male"
981438,"2015-02-24","Mobile","Female"
951272,"2015-04-14","Desktop","Female"
688251,"2015-01-19","Mobile","Female"
776293,"2015-03-06","Desktop","Male"
103258,"2015-04-02","Desktop","Female"
303289,"2015-03-26","Desktop","Female"
182413,"2015-03-24","Desktop","Male"
658660,"2015-03-22","Desktop","Male"
695383,"2015-02-18","Desktop","Female"
133559,"2015-04-04","Mobile","Female"
705087,"2015-01-31","Desktop","Female"
291367,"2015-02-02","Mobile","Female"
290729,"2015-01-09","Desktop","Female"
697144,"2015-02-26","Desktop","Female"
79717,"2015-03-11","Mobile","Female"
794378,"2015-04-08","Mobile","Male"
153481,"2015-01-19","Desktop","Female"
366248,"2015-01-10","Mobile","Male"
388152,"2015-01-14","Mobile","Female"
408858,"2015-02-05","Mobile","Male"
699105,"2015-02-14","Desktop","Female"
548333,"2015-04-10","Mobile","Male"
825622,"2015-03-05","Mobile","Female"
672188,"2015-01-22","Desktop","Male"
349302,"2015-03-31","Desktop","Male"
271082,"2015-01-20","Desktop","Male"
816946,"2015-04-12","Mobile","Male"
815543,"2015-03-20","Desktop","Male"
176597,"2015-01-27","Mobile","Female"
189402,"2015-02-21","Mobile","Female"
262683,"2015-01-16","Mobile","Male"
949824,"2015-04-16","Desktop","Male"
920986,"2015-03-05","Desktop","Male"
4752,"2015-03-26","Desktop","Female"
204084,"2015-03-07","Desktop","Male"
365153,"2015-01-12","Mobile","Male"
499011,"2015-02-04","Desktop","Male"
235219,"2015-01-02","Desktop","Female"
123326,"2015-03-31","Desktop","Male"
695692,"2015-02-25","Desktop","Female"
636766,"2015-04-11","Mobile","Male"
203117,"2015-01-31","Desktop","Female"
895093,"2015-02-28","Desktop","Male"
422486,"2015-01-09","Desktop","Male"
136489,"2015-04-01","Desktop","Female"
101227,"2015-02-02","Desktop","Male"
633618,"2015-01-18","Mobile","Female"
910774,"2015-01-15","Desktop","Male"
730420,"2015-03-13","Desktop","Female"
827463,"2015-04-09","Desktop","Male"
614166,"2015-01-02","Desktop","Female"
465983,"2015-03-07","Desktop","Female"
987826,"2015-02-21","Desktop","Male"
940464,"2015-02-11","Desktop","Female"
362456,"2015-01-26","Mobile","Male"
722271,"2015-01-26","Desktop","Male"
523336,"2015-01-02","Desktop","Male"
187717,"2015-03-23","Desktop","Female"
177077,"2015-02-09","Desktop","Female"
742156,"2015-03-31","Mobile","Female"
985339,"2015-04-28","Desktop","Female"
783462,"2015-01-11","Mobile","Male"
935502,"2015-02-03","Desktop","Male"
233052,"2015-01-31","Mobile","Male"
68597,"2015-03-23","Desktop","Male"
631714,"2015-04-16","Mobile","Female"
693758,"2015-01-15","Desktop","Female"
370051,"2015-01-29","Desktop","Male"
96400,"2015-01-17","Desktop","Female"
828162,"2015-04-28","Mobile","Female"
757760,"2015-03-02","Mobile","Female"
555027,"2015-02-10","Mobile","Male"
814081,"2015-02-03","Mobile","Female"
524824,"2015-03-27","Desktop","Female"
993972,"2015-01-27","Desktop","Female"
457464,"2015-02-07","Mobile","Female"
536560,"2015-04-20","Desktop","Female"
546834,"2015-04-07","Desktop","Female"
154800,"2015-03-18","Desktop","Male"
217410,"2015-03-15","Mobile","Female"
764663,"2015-03-31","Desktop","Female"
166580,"2015-02-05","Mobile","Male"
369338,"2015-04-18","Desktop","Female"
69091,"2015-03-19","Desktop","Male"
302455,"2015-02-24","Desktop","Female"
38672,"2015-03-08","Desktop","Male"
343770,"2015-02-27","Mobile","Male"
472578,"2015-03-19","Desktop","Male"
595414,"2015-03-31","Mobile","Male"
891186,"2015-01-01","Desktop","Female"
286851,"2015-01-24","Desktop","Male"
184838,"2015-02-05","Desktop","Male"
634666,"2015-01-09","Desktop","Male"
19138,"2015-04-18","Mobile","Female"
503210,"2015-04-11","Mobile","Male"
570790,"2015-03-06","Desktop","Female"
250676,"2015-04-14","Mobile","Male"
981267,"2015-01-25","Desktop","Male"
45182,"2015-01-23","Desktop","Female"
610284,"2015-02-05","Mobile","Female"
575901,"2015-02-28","Desktop","Male"
112109,"2015-04-30","Desktop","Male"
285929,"2015-03-13","Desktop","Male"
794941,"2015-02-02","Desktop","Female"
466091,"2015-03-10","Desktop","Male"
582351,"2015-02-27","Mobile","Male"
808245,"2015-01-20","Desktop","Male"
660372,"2015-04-14","Desktop","Male"
449605,"2015-04-28","Desktop","Female"
902949,"2015-01-24","Desktop","Male"
574607,"2015-04-01","Desktop","Male"
305290,"2015-01-10","Desktop","Female"
965248,"2015-04-28","Mobile","Male"
398738,"2015-03-14","Desktop","Male"
912519,"2015-04-14","Mobile","Male"
432135,"2015-03-23","Desktop","Female"
150834,"2015-04-26","Desktop","Female"
85018,"2015-02-24","Mobile","Female"
284906,"2015-02-18","Desktop","Female"
61606,"2015-02-09","Mobile","Male"
470445,"2015-01-30","Mobile","Male"
113555,"2015-04-28","Mobile","Male"
14957,"2015-03-23","Mobile","Female"
341004,"2015-02-01","Mobile","Male"
861131,"2015-04-11","Mobile","Male"
980023,"2015-04-29","Mobile","Female"
746441,"2015-02-22","Mobile","Female"
517253,"2015-02-12","Desktop","Female"
149183,"2015-03-12","Mobile","Male"
47364,"2015-01-28","Desktop","Male"
310096,"2015-01-02","Mobile","Female"
549169,"2015-04-01","Desktop","Male"
447254,"2015-01-12","Desktop","Male"
97634,"2015-03-29","Mobile","Female"
696360,"2015-03-04","Desktop","Male"
401593,"2015-02-17","Desktop","Male"
542172,"2015-03-12","Desktop","Male"
764905,"2015-03-26","Mobile","Female"
778985,"2015-01-20","Desktop","Male"
322049,"2015-04-24","Mobile","Female"
200913,"2015-01-14","Desktop","Male"
929035,"2015-01-24","Mobile","Female"
963010,"2015-03-01","Desktop","Male"
64129,"2015-04-25","Mobile","Male"
825666,"2015-03-22","Desktop","Female"
996313,"2015-04-20","Desktop","Male"
85577,"2015-01-25","Mobile","Male"
88049,"2015-01-16","Desktop","Male"
667747,"2015-01-29","Desktop","Male"
260281,"2015-03-14","Desktop","Male"
677899,"2015-02-21","Desktop","Female"
349660,"2015-04-21","Desktop","Female"
111271,"2015-03-16","Mobile","Male"
409330,"2015-02-25","Desktop","Male"
816220,"2015-02-22","Desktop","Male"
887422,"2015-04-07","Mobile","Female"
5929,"2015-02-01","Mobile","Female"
764846,"2015-02-25","Mobile","Male"
937642,"2015-02-07","Mobile","Male"
899821,"2015-01-06","Desktop","Female"
209267,"2015-03-18","Desktop","Female"
306134,"2015-02-05","Desktop","Female"
238514,"2015-02-10","Mobile","Male"
322939,"2015-04-09","Mobile","Male"
419543,"2015-03-12","Mobile","Male"
103630,"2015-01-17","Mobile","Male"
542875,"2015-01-12","Mobile","Male"
603045,"2015-04-23","Mobile","Male"
915279,"2015-02-01","Mobile","Female"
575050,"2015-01-23","Desktop","Male"
66859,"2015-03-27","Mobile","Female"
580273,"2015-01-29","Desktop","Female"
780183,"2015-02-13","Mobile","Female"
28885,"2015-02-28","Desktop","Male"
16862,"2015-02-25","Mobile","Male"
837719,"2015-02-20","Desktop","Male"
181268,"2015-01-17","Desktop","Female"
987065,"2015-04-23","Desktop","Female"
327626,"2015-01-05","Desktop","Male"
690616,"2015-03-21","Desktop","Female"
611398,"2015-03-13","Desktop","Male"
249390,"2015-04-18","Mobile","Female"
601096,"2015-02-03","Desktop","Female"
51165,"2015-01-18","Desktop","Female"
183818,"2015-04-22","Mobile","Male"
61150,"2015-04-13","Desktop","Female"
508350,"2015-04-24","Desktop","Male"
469879,"2015-02-14","Mobile","Female"
447918,"2015-04-22","Desktop","Female"
543917,"2015-02-14","Desktop","Male"
488433,"2015-02-03","Desktop","Male"
372298,"2015-02-05","Desktop","Male"
424442,"2015-03-23","Desktop","Male"
336778,"2015-02-22","Mobile","Female"
472034,"2015-01-19","Mobile","Male"
597083,"2015-02-27","Mobile","Female"
733163,"2015-03-27","Desktop","Male"
972880,"2015-04-12","Desktop","Male"
170901,"2015-01-22","Desktop","Male"
87194,"2015-01-14","Mobile","Female"
35196,"2015-01-01","Desktop","Female"
88851,"2015-04-07","Mobile","Male"
608864,"2015-02-06","Desktop","Male"
416964,"2015-02-19","Desktop","Male"
513550,"2015-01-23","Desktop","Female"
772183,"2015-04-06","Mobile","Female"
351520,"2015-03-25","Desktop","Female"
112062,"2015-04-14","Mobile","Female"
866010,"2015-03-02","Desktop","Male"
64750,"2015-01-09","Mobile","Female"
313730,"2015-04-15","Desktop","Female"
333056,"2015-01-06","Mobile","Female"
50775,"2015-02-26","Desktop","Female"
713161,"2015-04-22","Mobile","Male"
335392,"2015-01-20","Mobile","Female"
554051,"2015-04-22","Desktop","Female"
640427,"2015-02-08","Mobile","Male"
347191,"2015-02-01","Desktop","Male"
515034,"2015-04-06","Desktop","Female"
288670,"2015-04-03","Desktop","Female"
666203,"2015-02-06","Desktop","Male"
192557,"2015-04-14","Desktop","Male"
860866,"2015-04-09","Desktop","Female"
643166,"2015-01-06","Desktop","Female"
345218,"2015-01-30","Mobile","Male"
298276,"2015-04-01","Mobile","Female"
318708,"2015-02-15","Desktop","Female"
708734,"2015-01-16","Desktop","Male"
498384,"2015-03-11","Mobile","Male"
256648,"2015-04-22","Mobile","Male"
186873,"2015-03-18","Mobile","Male"
99831,"2015-03-25","Desktop","Male"
488755,"2015-01-22","Mobile","Male"
386162,"2015-02-02","Desktop","Male"
942349,"2015-02-01","Desktop","Female"
921321,"2015-04-09","Desktop","Male"
616039,"2015-04-29","Mobile","Male"
864579,"2015-01-18","Desktop","Male"
996321,"2015-01-04","Mobile","Female"
530795,"2015-01-20","Desktop","Male"
842767,"2015-02-11","Mobile","Female"
271740,"2015-03-07","Mobile","Female"
812423,"2015-04-01","Mobile","Female"
337172,"2015-01-08","Mobile","Male"
75600,"2015-03-12","Desktop","Male"
431060,"2015-02-17","Desktop","Male"
112283,"2015-03-19","Desktop","Male"
599943,"2015-03-16","Desktop","Male"
679054,"2015-01-05","Mobile","Male"
837098,"2015-03-29","Desktop","Male"
470664,"2015-03-31","Desktop","Male"
747936,"2015-04-16","Desktop","Male"
897598,"2015-03-02","Desktop","Male"
76860,"2015-02-20","Mobile","Male"
736121,"2015-03-27","Desktop","Female"
338215,"2015-01-23","Desktop","Female"
974649,"2015-03-01","Desktop","Female"
532095,"2015-04-29","Desktop","Male"
497899,"2015-01-25","Mobile","Female"
518750,"2015-04-02","Mobile","Male"
143291,"2015-02-25","Mobile","Female"
931384,"2015-04-12","Desktop","Female"
264150,"2015-01-12","Desktop","Female"
623136,"2015-01-20","Desktop","Female"
531206,"2015-04-27","Desktop","Female"
66092,"2015-04-16","Desktop","Female"
344424,"2015-04-20","Mobile","Male"
688623,"2015-03-06","Desktop","Male"
864800,"2015-04-05","Desktop","Male"
403092,"2015-01-07","Mobile","Male"
551684,"2015-02-20","Desktop","Female"
298013,"2015-03-14","Desktop","Male"
440601,"2015-04-07","Mobile","Female"
181352,"2015-01-31","Desktop","Female"
363498,"2015-01-26","Desktop","Female"
913265,"2015-01-08","Desktop","Female"
844876,"2015-02-18","Desktop","Male"
929541,"2015-02-02","Desktop","Female"
352413,"2015-02-03","Desktop","Male"
141352,"2015-02-22","Desktop","Male"
317620,"2015-03-14","Desktop","Female"
90655,"2015-04-30","Desktop","Female"
850752,"2015-03-05","Mobile","Female"
768485,"2015-04-13","Desktop","Female"
253509,"2015-02-10","Mobile","Male"
906618,"2015-04-24","Mobile","Male"
68050,"2015-04-19","Desktop","Male"
92758,"2015-01-01","Desktop","Male"
215074,"2015-04-24","Desktop","Female"
416560,"2015-02-25","Desktop","Male"
658470,"2015-03-20","Mobile","Female"
824385,"2015-02-14","Mobile","Male"
713431,"2015-02-18","Mobile","Male"
717191,"2015-01-05","Desktop","Female"
80417,"2015-01-06","Desktop","Male"
469760,"2015-03-07","Desktop","Male"
485012,"2015-01-27","Mobile","Male"
566426,"2015-02-05","Mobile","Female"
247471,"2015-02-17","Mobile","Male"
321746,"2015-02-10","Mobile","Female"
303602,"2015-04-27","Desktop","Female"
474318,"2015-01-03","Mobile","Male"
335137,"2015-03-07","Desktop","Female"
27195,"2015-03-10","Mobile","Female"
747292,"2015-04-06","Mobile","Female"
164962,"2015-01-27","Desktop","Male"
990794,"2015-03-15","Desktop","Male"
873543,"2015-04-18","Mobile","Female"
961661,"2015-04-10","Mobile","Female"
726554,"2015-01-05","Desktop","Female"
362944,"2015-04-07","Desktop","Female"
579027,"2015-01-01","Desktop","Male"
396239,"2015-03-22","Desktop","Female"
630734,"2015-04-19","Desktop","Female"
604066,"2015-03-01","Desktop","Female"
708667,"2015-04-09","Mobile","Male"
716435,"2015-01-22","Desktop","Female"
834187,"2015-01-01","Desktop","Male"
922613,"2015-01-03","Desktop","Female"
53893,"2015-01-15","Desktop","Female"
305525,"2015-02-02","Desktop","Female"
309888,"2015-01-26","Desktop","Male"
359030,"2015-04-08","Desktop","Female"
513966,"2015-04-17","Desktop","Female"
502265,"2015-04-11","Desktop","Male"
672602,"2015-04-22","Desktop","Female"
824541,"2015-03-26","Desktop","Female"
15197,"2015-04-23","Desktop","Female"
477068,"2015-04-05","Desktop","Female"
764926,"2015-02-25","Desktop","Female"
586865,"2015-03-05","Desktop","Male"
724483,"2015-02-24","Desktop","Female"
756327,"2015-04-28","Desktop","Female"
337309,"2015-04-28","Desktop","Female"
91312,"2015-01-19","Mobile","Female"
357192,"2015-02-12","Mobile","Female"
559683,"2015-03-14","Desktop","Male"
26906,"2015-02-11","Desktop","Female"
197929,"2015-02-12","Desktop","Male"
707137,"2015-03-26","Mobile","Female"
728143,"2015-03-21","Desktop","Female"
842190,"2015-01-09","Desktop","Female"
728141,"2015-02-19","Mobile","Female"
888129,"2015-04-30","Mobile","Male"
288476,"2015-03-08","Desktop","Male"
660430,"2015-02-26","Desktop","Male"
545762,"2015-02-05","Desktop","Male"
45207,"2015-04-16","Mobile","Male"
625402,"2015-04-11","Desktop","Female"
717048,"2015-01-19","Desktop","Female"
151652,"2015-02-20","Desktop","Male"
151994,"2015-01-17","Desktop","Female"
761621,"2015-03-24","Mobile","Male"
494641,"2015-02-22","Desktop","Female"
838886,"2015-01-09","Desktop","Male"
90668,"2015-03-23","Desktop","Male"
471444,"2015-01-25","Desktop","Female"
131896,"2015-02-13","Mobile","Male"
727142,"2015-04-29","Mobile","Female"
255510,"2015-01-29","Desktop","Male"
77903,"2015-03-09","Desktop","Male"
657548,"2015-01-02","Desktop","Male"
987478,"2015-01-23","Desktop","Male"
978496,"2015-04-09","Desktop","Female"
883594,"2015-04-03","Desktop","Male"
515956,"2015-04-27","Desktop","Male"
113664,"2015-03-22","Desktop","Male"
110415,"2015-02-27","Desktop","Male"
12948,"2015-04-15","Desktop","Male"
363193,"2015-01-15","Desktop","Female"
728126,"2015-01-12","Desktop","Male"
734639,"2015-03-28","Desktop","Female"
813954,"2015-01-22","Mobile","Female"
611698,"2015-03-15","Desktop","Female"
375372,"2015-01-09","Mobile","Male"
953023,"2015-03-05","Desktop","Male"
456212,"2015-04-12","Mobile","Male"
875526,"2015-04-24","Desktop","Male"
694058,"2015-03-29","Desktop","Male"
651815,"2015-04-29","Mobile","Male"
607220,"2015-04-15","Mobile","Male"
822931,"2015-02-11","Desktop","Male"
565376,"2015-01-01","Desktop","Male"
103313,"2015-03-06","Mobile","Male"
255513,"2015-04-13","Mobile","Male"
561436,"2015-04-23","Desktop","Male"
229663,"2015-03-11","Mobile","Male"
380583,"2015-01-29","Desktop","Female"
950326,"2015-03-23","Desktop","Female"
805873,"2015-01-23","Desktop","Male"
942409,"2015-01-14","Desktop","Female"
155398,"2015-02-01","Desktop","Female"
122950,"2015-04-12","Desktop","Female"
859464,"2015-02-18","Desktop","Female"
471840,"2015-03-29","Desktop","Male"
109307,"2015-04-11","Mobile","Female"
63889,"2015-03-26","Desktop","Female"
238942,"2015-02-02","Desktop","Female"
541762,"2015-01-08","Desktop","Male"
164479,"2015-04-10","Mobile","Female"
838074,"2015-03-08","Desktop","Female"
237583,"2015-01-06","Desktop","Male"
509929,"2015-01-05","Desktop","Female"
1655,"2015-04-26","Desktop","Female"
901999,"2015-03-19","Desktop","Female"
650570,"2015-02-06","Desktop","Male"
330984,"2015-03-02","Mobile","Male"
349746,"2015-03-28","Desktop","Male"
435445,"2015-01-12","Mobile","Female"
919455,"2015-01-03","Mobile","Female"
134137,"2015-02-23","Desktop","Male"
244319,"2015-04-19","Mobile","Female"
50939,"2015-01-08","Desktop","Female"
427541,"2015-01-16","Desktop","Female"
50930,"2015-01-08","Desktop","Female"
624801,"2015-02-02","Desktop","Female"
302235,"2015-04-19","Desktop","Female"
570336,"2015-02-22","Desktop","Male"
912513,"2015-03-13","Desktop","Male"
171980,"2015-02-25","Mobile","Male"
435087,"2015-04-25","Desktop","Male"
295257,"2015-01-01","Desktop","Female"
897042,"2015-03-14","Mobile","Female"
670286,"2015-03-17","Mobile","Female"
311482,"2015-03-28","Mobile","Male"
536224,"2015-01-31","Desktop","Male"
356034,"2015-04-28","Desktop","Female"
831871,"2015-04-25","Mobile","Female"
613792,"2015-03-21","Desktop","Male"
741634,"2015-02-18","Desktop","Male"
292708,"2015-03-05","Desktop","Female"
356805,"2015-03-31","Desktop","Female"
694970,"2015-03-21","Mobile","Male"
2220,"2015-04-13","Mobile","Male"
238930,"2015-01-31","Mobile","Female"
836728,"2015-02-22","Desktop","Male"
961484,"2015-03-18","Mobile","Male"
174915,"2015-03-11","Mobile","Male"
366353,"2015-02-16","Mobile","Female"
925001,"2015-01-23","Desktop","Male"
839519,"2015-04-10","Mobile","Male"
854573,"2015-02-04","Desktop","Female"
186224,"2015-04-17","Mobile","Male"
423558,"2015-01-31","Desktop","Female"
252965,"2015-01-30","Desktop","Female"
6765,"2015-02-01","Desktop","Male"
662194,"2015-03-30","Mobile","Male"
871607,"2015-01-25","Mobile","Male"
163915,"2015-02-10","Mobile","Female"
932015,"2015-03-21","Desktop","Male"
613287,"2015-03-05","Desktop","Female"
775997,"2015-04-13","Desktop","Female"
629700,"2015-01-14","Mobile","Female"
501826,"2015-02-27","Desktop","Male"
719564,"2015-03-22","Desktop","Female"
808326,"2015-01-14","Desktop","Male"
278798,"2015-02-13","Desktop","Female"
728534,"2015-01-22","Mobile","Female"
528585,"2015-01-31","Desktop","Female"
198747,"2015-04-12","Mobile","Female"
632959,"2015-02-11","Desktop","Female"
776011,"2015-03-20","Mobile","Male"
802401,"2015-02-15","Mobile","Male"
626608,"2015-01-01","Desktop","Male"
961887,"2015-04-05","Mobile","Female"
726325,"2015-02-13","Mobile","Male"
376609,"2015-01-20","Mobile","Female"
249442,"2015-04-04","Desktop","Female"
508811,"2015-03-16","Desktop","Female"
329314,"2015-04-25","Mobile","Male"
866095,"2015-01-28","Desktop","Male"
756922,"2015-01-13","Desktop","Male"
696678,"2015-01-07","Desktop","Male"
29489,"2015-02-18","Desktop","Male"
745438,"2015-01-26","Mobile","Male"
466070,"2015-01-01","Mobile","Female"
459205,"2015-03-12","Desktop","Female"
140274,"2015-04-21","Desktop","Female"
159023,"2015-02-08","Desktop","Male"
340451,"2015-03-30","Desktop","Male"
473467,"2015-03-20","Desktop","Male"
906840,"2015-04-01","Desktop","Female"
677096,"2015-04-22","Desktop","Male"
534437,"2015-03-13","Desktop","Male"
240111,"2015-01-30","Desktop","Male"
349774,"2015-01-10","Desktop","Male"
113860,"2015-01-27","Desktop","Male"
447804,"2015-01-10","Mobile","Female"
516749,"2015-01-26","Mobile","Male"
975046,"2015-02-04","Desktop","Male"
454919,"2015-02-15","Mobile","Female"
460838,"2015-01-25","Mobile","Female"
964786,"2015-03-16","Desktop","Male"
302099,"2015-01-16","Desktop","Female"
208097,"2015-04-05","Desktop","Male"
745866,"2015-03-12","Mobile","Male"
957027,"2015-02-22","Desktop","Female"
116920,"2015-01-27","Desktop","Female"
660587,"2015-02-02","Mobile","Female"
249483,"2015-01-02","Desktop","Male"
920522,"2015-03-18","Mobile","Female"
682410,"2015-03-27","Desktop","Female"
909565,"2015-04-21","Desktop","Female"
308317,"2015-02-26","Mobile","Male"
447329,"2015-03-26","Desktop","Female"
731016,"2015-01-03","Mobile","Male"
647608,"2015-03-29","Desktop","Female"
115104,"2015-02-07","Mobile","Male"
814163,"2015-04-22","Desktop","Male"
636732,"2015-02-17","Mobile","Male"
771843,"2015-02-26","Desktop","Male"
428214,"2015-04-25","Desktop","Male"
901964,"2015-01-20","Desktop","Male"
75124,"2015-04-13","Desktop","Female"
171564,"2015-04-25","Desktop","Male"
266477,"2015-04-02","Desktop","Female"
192135,"2015-02-12","Mobile","Female"
557713,"2015-03-03","Desktop","Female"
884075,"2015-03-19","Desktop","Female"
371363,"2015-03-27","Desktop","Female"
927568,"2015-04-16","Mobile","Male"
480444,"2015-01-24","Mobile","Female"
568265,"2015-03-25","Desktop","Female"
241409,"2015-03-22","Desktop","Female"
412143,"2015-02-10","Desktop","Female"
779490,"2015-04-22","Mobile","Male"
807912,"2015-01-22","Mobile","Male"
514202,"2015-01-09","Mobile","Female"
511006,"2015-02-18","Desktop","Female"
283865,"2015-03-05","Mobile","Male"
852847,"2015-03-05","Mobile","Female"
929102,"2015-02-01","Desktop","Male"
801824,"2015-03-29","Desktop","Male"
372789,"2015-04-01","Mobile","Female"
958961,"2015-04-09","Desktop","Female"
451637,"2015-01-16","Desktop","Female"
5392,"2015-02-28","Desktop","Male"
515136,"2015-01-25","Desktop","Female"
140832,"2015-03-30","Mobile","Male"
85050,"2015-03-25","Desktop","Female"
380954,"2015-04-10","Mobile","Male"
580270,"2015-01-26","Desktop","Female"
199666,"2015-04-15","Desktop","Male"
498807,"2015-03-04","Desktop","Female"
494799,"2015-03-24","Mobile","Female"
823666,"2015-03-01","Mobile","Female"
779584,"2015-02-16","Desktop","Male"
54725,"2015-04-25","Mobile","Male"
410428,"2015-03-19","Desktop","Female"
12244,"2015-01-10","Desktop","Female"
666540,"2015-02-12","Desktop","Female"
226309,"2015-01-01","Mobile","Female"
529212,"2015-03-09","Desktop","Male"
487696,"2015-02-12","Desktop","Female"
42493,"2015-04-29","Desktop","Male"
480395,"2015-02-25","Desktop","Female"
669393,"2015-01-13","Desktop","Female"
469640,"2015-02-16","Desktop","Male"
784285,"2015-03-24","Mobile","Female"
964148,"2015-02-15","Desktop","Female"
